,packet_size,inter_arrival_time,src_port,dst_port,packet_count_5s,spectral_entropy,frequency_band_energy,label,protocol_type_TCP,protocol_type_UDP,src_ip_192.168.1.2,src_ip_192.168.1.3,dst_ip_192.168.1.5,dst_ip_192.168.1.6,tcp_flags_FIN,tcp_flags_SYN,tcp_flags_SYN-ACK,packet_size_log,inter_arrival_time_log,packet_count_5s_log,spectral_entropy_log,frequency_band_energy_log,size_per_packet,inter_arrival_per_packet,entropy_minus_energy,packet_size,inter_arrival_time,packet_count_5s,spectral_entropy,frequency_band_energy,packet_size inter_arrival_time,packet_size packet_count_5s,packet_size spectral_entropy,packet_size frequency_band_energy,inter_arrival_time packet_count_5s,inter_arrival_time spectral_entropy,inter_arrival_time frequency_band_energy,packet_count_5s spectral_entropy,packet_count_5s frequency_band_energy,spectral_entropy frequency_band_energy,SYN_ACK_ratio,FIN_SYN_ratio,TCP_vs_UDP
10,0.9813886900501074,0.2687450469351399,55001,53,0.7142857142857143,0.8857907806182999,0.1171282692469382,0.0,0,1,1,0,0,1,0,1,0,0.6837979574805984,0.2380282599068544,0.538996500732687,0.6343472451936565,0.11076134719779385,0.5724767358625626,0.15676794404549826,0.7686625113713617,0.9813886900501074,0.2687450469351399,0.7142857142857143,0.8857907806182999,0.1171282692469382,0.2637433495691316,0.7009919214643625,0.8693050538494553,0.11494835872408896,0.1919607478108142,0.2380518849119792,0.03147764221620011,0.6327077004416428,0.08366304946209871,0.10375114104871579,0.0,0.0,0.0
11,0.0536864710093056,0.6994217640528572,59244,443,0.5,0.0183928937908319,0.3213474182573579,0.0,0,1,0,1,0,1,1,0,0,0.05229494003185968,0.5302880544094137,0.4054651081081644,0.01822579041938539,0.278651987372504,0.0357909806728704,0.4662811760352381,-0.302954524466526,0.0536864710093056,0.6994217640528572,0.5,0.0183928937908319,0.3213474182573579,0.037549486259101095,0.0268432355046528,0.0009874495592787338,0.017252008854188844,0.3497108820264286,0.012864390221220491,0.2247573781513926,0.00919644689541595,0.16067370912867895,0.00591050893396562,0.0,1.0,0.0
12,0.541159627773801,0.1801889513191832,19720,53,0.2142857142857143,0.2357173684387277,0.3425213396714127,0.0,1,0,1,0,0,1,0,1,0,0.4325351381074012,0.16567455389501168,0.19415601444095748,0.21165166657566278,0.2945494427467393,0.4456608699313655,0.14839090108638614,-0.10680397123268498,0.541159627773801,0.1801889513191832,0.2142857142857143,0.2357173684387277,0.3425213396714127,0.09751098582484073,0.11596277738010022,0.1275607233641218,0.18535872068116535,0.03861191813982497,0.04247366542669188,0.06171856099983359,0.050510864665441656,0.07339742992958843,0.08073822882145298,0.0,0.0,1.0
13,0.982820329277022,0.1320373316139454,44626,80,0.0714285714285714,0.4690880872157814,0.8501368359779684,0.0,0,1,0,1,0,0,0,0,1,0.6845202399244223,0.12401895769476276,0.06899287148695142,0.38464185946189206,0.6152596017484251,0.9172989739918872,0.12323484283968238,-0.38104874876218703,0.982820329277022,0.1320373316139454,0.0714285714285714,0.4690880872157814,0.8501368359779684,0.12976897373367716,0.07020145209121582,0.4610293083373427,0.8355317650663926,0.009431237972424667,0.06193713932786147,0.11224979932925333,0.03350629194398437,0.060724059712712004,0.3987890622605817,1.0,0.0,0.0
14,0.9090909090909092,0.9004403016272488,58876,53,0.5714285714285714,0.7953962272989408,0.6921294359447977,0.0,0,0,1,0,1,0,0,0,1,0.6466271649250525,0.6420855970239139,0.4519851237430572,0.585225737023183,0.5259877570434901,0.578512396694215,0.5730074646718856,0.10326679135414307,0.9090909090909092,0.9004403016272488,0.5714285714285714,0.7953962272989408,0.6921294359447977,0.8185820923884081,0.5194805194805195,0.7230874793626735,0.6292085781316343,0.5145373152155707,0.7162068188222339,0.6232212380672312,0.454512129885109,0.39550253482559866,0.5505171421530359,1.0,0.0,0.0
15,0.6879026485325698,0.6128666902295223,6787,443,0.3571428571428571,0.8316886700763817,0.968626035546769,0.0,0,0,0,0,0,1,0,1,0,0.5234867218403545,0.47801314862874195,0.30538164955118186,0.6052383118958763,0.6773358555378773,0.5068756357608408,0.45158598227438485,-0.13693736547038726,0.6879026485325698,0.6128666902295223,0.3571428571428571,0.8316886700763817,0.968626035546769,0.4215926194062784,0.2456795173330606,0.5721208389000736,0.6663204152902255,0.21888096079625796,0.5097142825311052,0.5936386324756919,0.297031667884422,0.34593786983813174,0.8055952993052503,0.0,0.0,0.0
16,0.9355762347888332,0.3127254887164758,4734,80,1.0,0.8037446553795675,0.364618882015735,0.0,0,0,1,0,0,0,0,0,0,0.6604050779058929,0.2721055016543913,0.6931471805599453,0.5898648680410229,0.3108751823368241,0.4677881173944166,0.1563627443582379,0.4391257733638325,0.9355762347888332,0.3127254887164758,1.0,0.8037446553795675,0.364618882015735,0.2925785352558582,0.9355762347888332,0.7519643984116641,0.3411287607691952,0.3127254887164758,0.2513514401568307,0.11402561807362577,0.8037446553795675,0.364618882015735,0.2930604776706201,0.0,0.0,0.0
17,0.6349319971367215,0.818244213991487,59615,53,0.4285714285714286,0.1193967852944082,0.419592505943461,0.0,1,0,0,0,0,1,1,0,0,0.49160121151893904,0.5978713178620997,0.3566749439387324,0.11278995565967832,0.3503698627846256,0.4444523979957051,0.5727709497940409,-0.30019572064905276,0.6349319971367215,0.818244213991487,0.4285714285714286,0.1193967852944082,0.419592505943461,0.5195294329351817,0.272113713058595,0.07580883933868295,0.2664127077822834,0.3506760917106373,0.09769572873633336,0.34332914022242556,0.05117005084046066,0.17982535969005473,0.05009799634327411,0.0,1.0,1.0
18,0.9706513958482464,0.9398474459235808,48181,80,0.2857142857142857,0.7398950061479672,0.081898738236255,0.0,1,0,0,1,0,0,0,0,1,0.6783641458856456,0.6626093338613893,0.2513144282809061,0.5538247701115568,0.07871758846267936,0.7549510856597473,0.7309924579405629,0.6579962679117122,0.9706513958482464,0.9398474459235808,0.2857142857142857,0.7398950061479672,0.081898738236255,0.912264235270133,0.2773289702423561,0.7181801204986713,0.07949512458723107,0.26852784169245164,0.6953884317797792,0.07697231995570818,0.21139857318513347,0.023399639496072856,0.06059646743082465,1.0,0.0,1.0
19,0.4516821760916248,0.966616646781938,4151,80,0.5714285714285714,0.2609613625034166,0.9301590175330078,0.0,1,0,0,1,0,0,0,0,0,0.3727230054541119,0.676314628080426,0.4519851237430572,0.23187441615127663,0.6576023920268674,0.2874341120583067,0.6151196843157788,-0.6691976550295912,0.4516821760916248,0.966616646781938,0.5714285714285714,0.2609613625034166,0.9301590175330078,0.43660351046485524,0.2581041006237856,0.11787159609137857,0.42013624915055675,0.5523523695896788,0.25224959716269835,0.8991071905017379,0.1491207785733809,0.5315194385902902,0.2427355645602531,0.0,0.0,1.0
20,0.2748747315676449,0.1426223018725848,7068,443,0.6428571428571429,0.3569475729579636,0.7538823498939662,0.0,0,0,1,0,0,1,0,0,1,0.24284792403269978,0.13332588564792205,0.4964368863138911,0.30523774558758154,0.5618318163833326,0.16731505399769692,0.0868135750528777,-0.3969347769360026,0.2748747315676449,0.1426223018725848,0.6428571428571429,0.3569475729579636,0.7538823498939662,0.03920326694278636,0.17670518457920031,0.09811586830054259,0.20722320856068932,0.0916857654895188,0.050908684503097164,0.10752043608299083,0.22946629690154804,0.484638653503264,0.26909647509049756,1.0,0.0,0.0
21,0.3120973514674302,0.1359345237634145,17182,80,1.0,0.400534913075429,0.8798354717428809,0.0,1,0,1,0,0,1,0,1,0,0.2716268885827432,0.12745568110564767,0.6931471805599453,0.33685424441510725,0.6311842579818117,0.1560486757337151,0.06796726188170725,-0.4793005586674519,0.3120973514674302,0.1359345237634145,1.0,0.400534913075429,0.8798354717428809,0.042424804839548115,0.3120973514674302,0.12500588554107875,0.27459432045805016,0.1359345237634145,0.05444652265952906,0.11960001584152766,0.400534913075429,0.8798354717428809,0.35240482419521385,0.0,0.0,1.0
22,0.3321403006442376,0.7377405877850597,30522,443,0.1428571428571429,0.8389404174334318,0.9263231894064098,1.0,1,0,0,0,0,0,0,1,0,0.2867868973852889,0.552585756660993,0.13353139262452268,0.6091895456592641,0.6556131027286324,0.29062276306370793,0.6455230143119273,-0.08738277197297795,0.3321403006442376,0.7377405877850597,0.1428571428571429,0.8389404174334318,0.9263231894064098,0.2450333806243863,0.04744861437774824,0.27864592246894226,0.307669262623174,0.10539151254072285,0.6189203966739834,0.6833862142316159,0.11984863106191887,0.13233188420091574,0.7771299631988814,0.0,0.0,1.0
23,0.7895490336435218,0.715371255451392,58164,443,0.6428571428571429,0.5151387969845498,0.0569537260445818,0.0,0,0,0,0,0,0,0,1,0,0.5819636515993303,0.5396295326723283,0.4964368863138911,0.41550704993623894,0.05539092735323614,0.48059506395692636,0.435443372883456,0.45818507093996796,0.7895490336435218,0.715371255451392,0.6428571428571429,0.5151387969845498,0.0569537260445818,0.5648206834379995,0.5075672359136926,0.4067273393514376,0.04496775936089744,0.4598815213616092,0.36851548793055716,0.04074305850314713,0.33116065520435345,0.0366131096000883,0.02933907391839349,0.0,0.0,0.0
24,0.8604151753758053,0.7013562618876237,51625,53,0.9285714285714284,0.2710743272101137,0.8676239565397424,0.0,1,0,0,0,0,1,0,0,1,0.6207996753845285,0.5314257340983934,0.6567795363890704,0.23986246981305756,0.6246670114792268,0.44614120204671387,0.36366620986765674,-0.5965496293296287,0.8604151753758053,0.7013562618876237,0.9285714285714284,0.2710743272101137,0.8676239565397424,0.6034575710729589,0.7989569485632476,0.2332364647863684,0.7465168187263925,0.6512593860385075,0.1901196768257879,0.6085134948828639,0.2517118752665341,0.8056508167869035,0.2351905802903876,1.0,0.0,1.0
25,0.7079455977093773,0.1148455549120585,18845,80,0.4285714285714286,0.7759119961092775,0.4064198128692343,0.0,0,1,0,0,0,0,0,0,0,0.5352912434008996,0.10871587954394772,0.3566749439387324,0.5743140916019787,0.3410473354983185,0.49556191839656405,0.08039188843844094,0.36949218324004324,0.7079455977093773,0.1148455549120585,0.4285714285714286,0.7759119961092775,0.4064198128692343,0.08130440501648237,0.3034052561611617,0.5493034818554585,0.28772311734264333,0.04921952353373936,0.08911004375609295,0.04667550893622219,0.3325337126182618,0.17417991980110042,0.3153460082617266,0.0,0.0,0.0
26,0.1302791696492483,0.5643930127722584,50612,80,0.7142857142857143,0.1008818509593618,0.877328103086889,0.0,0,1,0,1,1,0,0,1,0,0.1224646549986802,0.44749789749462887,0.538996500732687,0.09611154131872843,0.6298495441859998,0.07599618229539483,0.32922925745048404,-0.7764462521275273,0.1302791696492483,0.5643930127722584,0.7142857142857143,0.1008818509593618,0.877328103086889,0.07352865305980741,0.09305654974946306,0.013142803775664878,0.11429757678011002,0.40313786626589887,0.056937011796996145,0.4951578512909798,0.07205846497097271,0.6266629307763493,0.08850648293807113,0.0,0.0,0.0
27,0.9012168933428776,0.074960604095928,41943,80,0.8571428571428571,0.3464704385416333,0.0528820450149118,0.0,0,1,1,0,0,1,0,0,1,0.6424941513393626,0.07228401355547037,0.6190392084062234,0.2974866787334067,0.05153120884782695,0.48527063487693406,0.04036340220549969,0.2935883935267215,0.9012168933428776,0.074960604095928,0.8571428571428571,0.3464704385416333,0.0528820450149118,0.06755576274643761,0.7724716228653236,0.3122450122576351,0.04765819232195702,0.06425194636793828,0.025971633374461928,0.003964070040145846,0.2969746616071142,0.04532746715563868,0.018322065327294884,1.0,0.0,0.0
28,0.9076592698639944,0.6933034504676356,1383,53,0.3571428571428571,0.2623307793515659,0.912313866524628,0.0,0,0,0,1,0,0,0,0,1,0.6458769773429831,0.5266813254049318,0.30538164955118186,0.23295983702655385,0.6483139572891936,0.6688015672682064,0.5108551740287841,-0.6499830871730621,0.9076592698639944,0.6933034504676356,0.3571428571428571,0.2623307793515659,0.912313866524628,0.6292833036456421,0.32416402495142654,0.23810696364909492,0.8280701379765415,0.2476083751670127,0.18187483448830463,0.6325103515709946,0.09368956405413066,0.32582638090165283,0.23932800761864612,1.0,0.0,0.0
29,0.760200429491768,0.7784548823092146,60793,443,0.7142857142857143,0.2319104284078736,0.7333555918537942,0.0,0,0,0,0,0,1,0,0,1,0.5654276829592306,0.5757449436894334,0.538996500732687,0.20856615825386024,0.5500591782909332,0.44345025053686465,0.4540986813470418,-0.5014451634459206,0.760200429491768,0.7784548823092146,0.7142857142857143,0.2319104284078736,0.7333555918537942,0.5917817358714287,0.5430003067798344,0.17629840727928542,0.557497235897444,0.556039201649439,0.18053180525253076,0.5708842409473497,0.165650306005624,0.5238254227527102,0.1700728094821231,1.0,0.0,0.0
30,0.8310665712240515,0.6074384920584285,13392,80,0.3571428571428571,0.7699547038688221,0.5969831370423709,0.0,0,0,1,0,0,1,1,0,0,0.6048986228818262,0.4746419132924094,0.30538164955118186,0.570953955223718,0.4681163100302086,0.6123648419545642,0.44758625730621043,0.1729715668264512,0.8310665712240515,0.6074384920584285,0.3571428571428571,0.7699547038688221,0.5969831370423709,0.5048218248245063,0.29680948972287546,0.639883615742092,0.4961327287803812,0.21694231859229585,0.4677001242713712,0.362630536549328,0.2749838228102936,0.21320826322941816,0.4596499744961392,0.0,1.0,0.0
31,0.1610594130279169,0.2986697543253354,5866,80,0.0714285714285714,0.2827428808704679,0.5406899172915589,0.0,1,0,1,0,0,1,0,1,0,0.14933287541839638,0.2613404746699291,0.06899287148695142,0.24900066092819484,0.4322303143455591,0.15032211882605578,0.27875843737031303,-0.257947036421091,0.1610594130279169,0.2986697543253354,0.0714285714285714,0.2827428808704679,0.5406899172915589,0.04810357532083066,0.011504243787708346,0.045538402430819795,0.08708320070909141,0.02133355388038109,0.08444674676682021,0.1614877247636558,0.02019592006217627,0.03862070837796848,0.1528762248726304,0.0,0.0,1.0
32,0.6084466714387974,0.4063698910713277,9611,443,0.5,0.7819567128849236,0.8766822773406704,0.0,1,0,0,1,0,0,0,0,0,0.4752689129283673,0.34101183920946193,0.4054651081081644,0.5777120374432105,0.6295054717476511,0.40563111429253157,0.27091326071421845,-0.09472556445574676,0.6084466714387974,0.4063698910713277,0.5,0.7819567128849236,0.8766822773406704,0.24725440759529602,0.3042233357193987,0.47577895916405516,0.5334144135573156,0.20318494553566385,0.3177636642375399,0.35625728154709174,0.3909783564424618,0.4383411386703352,0.6855275918337795,0.0,0.0,1.0
33,0.8274874731567645,0.6600829987389225,57138,443,0.1428571428571429,0.1730686010704962,0.3392626549882525,0.0,0,0,0,0,0,0,0,0,0,0.602942057984522,0.5068676003588463,0.13353139262452268,0.1596230513973071,0.292119205044165,0.724051539012169,0.5775726238965573,-0.16619405391775627,0.8274874731567645,0.6600829987389225,0.1428571428571429,0.1730686010704962,0.3392626549882525,0.5462104127002108,0.11821249616525212,0.14321209938260102,0.28073559711268425,0.09429757124841753,0.11423964118216343,0.22394151066477416,0.024724085867213752,0.04846609356975037,0.05871571309427926,0.0,0.0,0.0
34,0.1324266284896206,0.3220657967497717,34253,53,0.1428571428571429,0.1174501195581889,0.1484704633493896,0.0,0,1,0,0,0,1,1,0,0,0.12436278907063736,0.279195510803514,0.13353139262452268,0.11104941076726962,0.1384310252276231,0.11587329992841804,0.28180757215605023,-0.031020343791200694,0.1324266284896206,0.3220657967497717,0.1428571428571429,0.1174501195581889,0.1484704633493896,0.04265008761539568,0.018918089784231523,0.015553523348793806,0.01966144289165145,0.046009399535681686,0.037826666333864056,0.04781725807242894,0.016778588508312705,0.02121006619276995,0.017437873671245514,0.0,1.0,0.0
35,0.0064423765211166,0.9585852957985752,63862,80,0.9285714285714284,0.342039593975187,0.3629738929913294,0.0,1,0,1,0,0,1,0,0,1,0.006421713113648319,0.6722224247702872,0.6567795363890704,0.29419054182155707,0.3096689984526923,0.0033404915294678672,0.4970442274511131,-0.02093429901614241,0.0064423765211166,0.9585852957985752,0.9285714285714284,0.342039593975187,0.3629738929913294,0.006175567403140352,0.005982206769608271,0.002203547849518,0.00233841448598563,0.8901149175272483,0.32787412536552923,0.3479414365802539,0.31760819440553073,0.33704718634909153,0.1241514429823473,1.0,0.0,1.0
36,0.6027201145311382,0.379020837277812,33932,443,0.3571428571428571,0.3984202553643365,0.9923933206197249,1.0,0,1,0,0,0,0,0,1,0,0.471702257341793,0.3213737091232631,0.30538164955118186,0.3353432104855254,0.6893365897820027,0.44410955807557545,0.2792785116783878,-0.5939730652553883,0.6027201145311382,0.379020837277812,0.3571428571428571,0.3984202553643365,0.9923933206197249,0.22844348245377072,0.21525718376112074,0.2401359019447182,0.5981354158638571,0.1353645847420757,0.1510095787766305,0.3761377472901962,0.14229294834440587,0.354426185935616,0.39538960022317265,0.0,0.0,0.0
37,0.4101646385110952,0.5030820350759199,11780,80,0.9285714285714284,0.8214251624786622,0.92534050918214,0.0,0,1,0,0,1,0,0,0,0,0.34370646247507236,0.4075176901701905,0.6567795363890704,0.5996192509670281,0.655102839983756,0.2126779607094568,0.2608573515208474,-0.1039153467034778,0.4101646385110952,0.5030820350759199,0.9285714285714284,0.8214251624786622,0.92534050918214,0.20634646105834079,0.3808671643317312,0.3369195548319781,0.3795419554483652,0.46714760399906835,0.4132442424023335,0.4655221864975389,0.762751936587329,0.8592447585262726,0.7600979781030273,0.0,0.0,0.0
38,0.8654259126700071,0.7543034204251973,1168,53,0.0,0.5246065445904149,0.9208105042417856,1.0,1,0,0,0,0,0,0,1,0,0.6234893984278286,0.5620718666890009,0.0,0.42173637322346497,0.6527472345905996,0.8654259126700071,0.7543034204251973,-0.3962039596513707,0.8654259126700071,0.7543034204251973,0.0,0.5246065445904149,0.9208105042417856,0.6527937260515845,0.0,0.4540080976448186,0.7968932710295767,0.0,0.3957125109619937,0.6945705129130295,0.0,0.0,0.4830632168528407,0.0,0.0,1.0
39,0.7315676449534717,0.2058344162765566,33486,80,0.7857142857142857,0.4881939101389267,0.5809008701112827,0.0,0,0,0,0,1,0,1,0,0,0.5490271513530655,0.18717178894197434,0.5798184952529422,0.39756324387409364,0.4579948555096838,0.40967788117394416,0.11526727311487171,-0.09270695997235595,0.7315676449534717,0.2058344162765566,0.7857142857142857,0.4881939101389267,0.5809008701112827,0.15058179916581305,0.5748031496062992,0.3571468691209614,0.4249682814987336,0.16172704136015162,0.10048710852321571,0.1195693915138997,0.383580929394871,0.4564221122302935,0.2835922671827319,0.0,1.0,0.0
40,0.8296349319971367,0.7973803513631886,47921,53,0.1428571428571429,0.0574339805176116,0.4212102695101198,0.0,0,1,0,0,0,1,1,0,0,0.6041164562404635,0.5863302444828121,0.13353139262452268,0.0558452002188967,0.35150881108157744,0.7259305654974946,0.69770780744279,-0.3637762889925082,0.8296349319971367,0.7973803513631886,0.1428571428571429,0.0574339805176116,0.4212102695101198,0.661534593579052,0.11851927599959099,0.04764923652105357,0.34945075330152386,0.11391147876616985,0.04579672756531967,0.3358647926997627,0.008204854359658804,0.06017289564430285,0.024191782412862153,0.0,1.0,0.0
41,0.2569792412312097,0.776956849923068,56362,80,1.0,0.5345135020553222,0.7350917575244281,0.0,1,0,0,1,0,1,1,0,0,0.2287114149381001,0.5749022663358022,0.6931471805599453,0.42821339403231024,0.5510602981816243,0.12848962061560484,0.388478424961534,-0.2005782554691059,0.2569792412312097,0.776956849923068,1.0,0.5345135020553222,0.7350917575244281,0.19966178176262087,0.2569792412312097,0.13735887418601334,0.18890332208394392,0.776956849923068,0.4152939267982505,0.5711345763305914,0.5345135020553222,0.7350917575244281,0.3929164696463838,0.0,1.0,1.0
42,0.6700071581961345,0.2428277726668285,31596,53,0.0714285714285714,0.1852248783530479,0.3889910252862547,1.0,1,0,0,1,0,0,0,0,1,0.5128279127644682,0.21738924513839455,0.06899287148695142,0.16993252734496692,0.3285776024743381,0.6253400143163923,0.22663925448903996,-0.20376614693320677,0.6700071581961345,0.2428277726668285,0.0714285714285714,0.1852248783530479,0.3889910252862547,0.16269634589559875,0.047857654156866734,0.12410199437255034,0.2606267714158442,0.017344840904773458,0.044977744652954885,0.09445782425764719,0.01323034845378913,0.027785073234732463,0.0720508153390739,1.0,0.0,1.0
43,0.7931281317108089,0.1710042559744183,8927,80,0.1428571428571429,0.5139030022104656,0.4513615331333955,0.0,0,0,0,1,0,1,1,0,0,0.5839616542620034,0.15786171908755653,0.13353139262452268,0.4146910857306751,0.37250210422653873,0.6939871152469578,0.149628723977616,0.06254146907707009,0.7931281317108089,0.1710042559744183,0.1428571428571429,0.5139030022104656,0.4513615331333955,0.1356282860555873,0.11330401881582988,0.40759092802376223,0.35798752950021634,0.024429179424916906,0.08787960053602051,0.07718474314894905,0.07341471460149511,0.06448021901905653,0.23195604695957048,0.0,1.0,0.0
44,0.3672154617036507,0.9679678724338644,14728,443,0.4285714285714286,0.0800939115824519,0.2658907883782125,0.0,1,0,1,0,0,0,0,0,0,0.31277616178371376,0.6770014735140152,0.3566749439387324,0.07704799252468371,0.2357760548968388,0.2570508231925555,0.6775775107037051,-0.18579687679576062,0.3672154617036507,0.9679678724338644,0.4285714285714286,0.0800939115824519,0.2658907883782125,0.355452769190102,0.1573780550158503,0.02941172272140145,0.097639208617053,0.41484337390022763,0.07752833318937201,0.2573737407262212,0.0343259621067651,0.11395319501923394,0.02129623329495298,0.0,0.0,1.0
